AV_exp,AV_work,CA_exp,CA_work,DP_exp,DP_work,DW_exp,DW_work,FP_exp,FP_work,FR_exp,FR_work,IC_exp,IC_work,IFf_exp,IFf_work,LD_exp,LD_work,OP_exp,OP_work,PG_exp,PG_work,RC_exp,RC_work,RS_exp,RS_work,SK_exp,SK_work,WC_exp,WC_work,WH_exp,WH_work,apr_PD_per_hh,apr_PD_per_hh_preyr,apr_lab,apr_lab_pre,april_delay,april_delay_amt,april_demand_reg,april_hh_P_emp,april_hh_P_emp_pre,april_lb,april_unemp,april_unemp_amt,april_unpaid_delay,april_unpaid_delay_amt,april_work_allot,aug_PD_per_hh,aug_PD_per_hh_preyr,aug_delay,aug_delay_amt,aug_demand_reg,aug_hh_P_emp,aug_hh_P_emp_pre,aug_lab,aug_lab_pre,aug_lb,aug_unemp,aug_unemp_amt,aug_unpaid_delay,aug_unpaid_delay_amt,aug_work_allot,block_code,code,dec_PD_per_hh,dec_PD_per_hh_preyr,dec_delay,dec_delay_amt,dec_demand_reg,dec_hh_P_emp,dec_hh_P_emp_pre,dec_lab,dec_lab_pre,dec_lb,dec_unemp,dec_unemp_amt,dec_unpaid_delay,dec_unpaid_delay_amt,dec_work_allot,district_code,feb_PD_per_hh,feb_PD_per_hh_preyr,feb_delay,feb_delay_amt,feb_demand_reg,feb_hh_P_emp,feb_hh_P_emp_pre,feb_lab,feb_lab_pre,feb_lb,feb_unemp,feb_unemp_amt,feb_unpaid_delay,feb_unpaid_delay_amt,feb_work_allot,jan_PD_per_hh,jan_PD_per_hh_preyr,jan_delay,jan_delay_amt,jan_demand_reg,jan_hh_P_emp,jan_hh_P_emp_pre,jan_lab,jan_lab_pre,jan_lb,jan_unemp,jan_unemp_amt,jan_unpaid_delay,jan_unpaid_delay_amt,jan_work_allot,jul_PD_per_hh,jul_PD_per_hh_preyr,jul_lab,jul_lab_pre,july_delay,july_delay_amt,july_demand_reg,july_hh_P_emp,july_hh_P_emp_pre,july_lb,july_unemp,july_unemp_amt,july_unpaid_delay,july_unpaid_delay_amt,july_work_allot,jun_PD_per_hh,jun_PD_per_hh_preyr,jun_lab,jun_lab_pre,june_delay,june_delay_amt,june_demand_reg,june_hh_P_emp,june_hh_P_emp_pre,june_lb,june_unemp,june_unemp_amt,june_unpaid_delay,june_unpaid_delay_amt,june_work_allot,mar_PD_per_hh,mar_PD_per_hh_preyr,mar_lab,mar_lab_pre,march_delay,march_delay_amt,march_demand_reg,march_hh_P_emp,march_hh_P_emp_pre,march_lb,march_unemp,march_unemp_amt,march_unpaid_delay,march_unpaid_delay_amt,march_work_allot,may_PD_per_hh,may_PD_per_hh_preyr,may_delay,may_delay_amt,may_demand_reg,may_hh_P_emp,may_hh_P_emp_pre,may_lab,may_lab_pre,may_lb,may_unemp,may_unemp_amt,may_unpaid_delay,may_unpaid_delay_amt,may_work_allot,nov_PD_per_hh,nov_PD_per_hh_preyr,nov_delay,nov_delay_amt,nov_demand_reg,nov_hh_P_emp,nov_hh_P_emp_pre,nov_lab,nov_lab_pre,nov_lb,nov_unemp,nov_unemp_amt,nov_unpaid_delay,nov_unpaid_delay_amt,nov_work_allot,oct_PD_per_hh,oct_PD_per_hh_preyr,oct_delay,oct_delay_amt,oct_demand_reg,oct_hh_P_emp,oct_hh_P_emp_pre,oct_lab,oct_lab_pre,oct_lb,oct_unemp,oct_unemp_amt,oct_unpaid_delay,oct_unpaid_delay_amt,oct_work_allot,sep_PD_per_hh,sep_PD_per_hh_preyr,sep_delay,sep_delay_amt,sep_demand_reg,sep_hh_P_emp,sep_hh_P_emp_pre,sep_lab,sep_lab_pre,sep_lb,sep_unemp,sep_unemp_amt,sep_unpaid_delay,sep_unpaid_delay_amt,sep_work_allot,state_code,timestamp,year
0.0,0,0.0,0,0.0,2,0.0,0,4.76,11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,6.98,23,10.76,448,17.8,12,3.05,13,0.0,0,7,13,0.0,1.33,0,0,73,72,285,14071,0,0.0,0,0,560,11,11,0,0,44,43,209,0.06,6.22,47343,0,0.0,0,0,493,1115006,1115006,10,12,0,0,202,182,99,0.51,1.03,77865,0,0.0,0,0.0,1956,1115,9,12,5167,2087,95,95,262,2.82,2.75,98511,0,0.0,0,0.0,862,14,10,6402,2615,178,172,231,2.85,1.88,87843,0,0.0,0,0.0,2482,5,11,0.27,2.27,0,0,54,54,145,42071,0,0.0,0,0.0,321,9,10,3.8,4.01,0,0,193,170,231,36814,0,0.0,0,0.0,1555,0,10,1.84,7.2,0,0,0,0,237,105006,0,0.0,0,0.0,0,15,16,0,0,200,192,219,2.87,2.4,26073,0,0.0,0,0.0,3024,5,7,0,0,27,27,70,0.16,0.23,70261,0,0.0,0,0.0,135,6,5,0,0,45,45,28,1.4,0.3,62647,0,0.0,0,0.0,305,8,5,0,0,62,59,99,0.29,1.79,56626,0,0.0,0,0.0,480,11,2014-12-23 16:54:27,2013-2014
0.0,0,0.0,0,1.9,3,0.0,0,11.63,27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,77.6,100,4.62,564,29.53,25,4.21,12,1.44,1,9,11,0.0,2.78,0,0,479,468,376,13534,0,0.0,0,0,4274,6,16,0,0,27,27,963,0.14,32.84,58492,0,0.0,0,0,174,1115007,1115007,21,6,0,0,733,752,79,12.18,0.12,132034,0,0.0,0,0.0,15934,1115,11,18,5424,2435,735,706,567,8.65,6.37,168313,0,0.0,0,0.0,8089,18,8,4336,1834,848,817,320,27.16,4.97,149218,6,441.0,0,0.0,15419,8,17,1.58,18.87,0,0,106,73,1023,48539,0,0.0,0,0.0,648,8,11,5.66,0.59,0,0,116,116,773,36067,0,0.0,0,0.0,985,12,14,21.72,36.45,1346,564,692,662,1200,211278,0,0.0,1,0.0,8407,9,12,0,0,403,402,389,11.24,2.55,24218,0,0.0,0,0.0,3781,7,7,0,0,102,101,500,0.47,3.16,104357,0,0.0,0,0.0,798,9,10,0,0,84,75,706,1.92,6.05,88505,0,0.0,0,0.0,679,9,10,0,0,112,88,701,0.4,12.0,72994,0,0.0,0,0.0,846,11,2014-12-23 16:54:29,2013-2014
0.0,0,0.0,0,38.89,495,0.0,0,0.9,1,0.0,0,42.24,214,49.94,223,65.03,31,0.0,0,0,0,203.19,129,82.96,867,16.16,3,12.79,43,246.95,75,27,25,,65.16,0,0,8528,7921,6673,140070,62356,4645522.0,0,0,214202,8,8,0,0,3099,643,493,,3.09,437533,53935,4018157.5,0,0,5463,0201001,201001,9,12,0,0,5057,807,2095,,9.24,509973,135590,10101455.0,0,0.0,7573,0201,15,15,0,0,9655,6075,4948,,33.34,586646,146510,10914995.0,0,0.0,92936,8,11,0,0,8305,3223,4040,,12.32,542850,176722,13165789.0,0,0.0,28828,9,8,,42.92,0,0,5612,3183,1736,419394,105693,7874128.5,0,0.0,28705,10,23,,113.94,0,0,5854,5247,7596,385935,93478,6964111.0,0,0.0,54123,16,18,,86.54,0,0,9449,6186,5930,633867,150082,11181109.0,0,0.0,104000,22,28,0,0,6892,8053,7477,,150.25,305574,83272,6203764.0,0,0.0,184746,6,10,0,0,4108,684,239,,11.32,486063,113484,8454558.0,0,0.0,4673,6,7,0,0,3339,200,77,,4.76,470922,103915,7741667.5,0,0.0,1232,8,7,0,0,4515,471,53,,0.2,452968,92673,6904138.5,0,0.0,3997,02,2014-12-23 16:54:41,2013-2014
0.0,0,0.0,0,25.32,228,0.0,0,0.0,1,0.0,0,26.08,142,8.53,81,6.56,11,0.0,0,0,0,55.67,60,25.83,231,1.02,3,0.43,1,259.58,105,24,28,,59.01,0,0,8189,6475,6119,234010,129864,9674868.0,0,0,160808,7,9,0,0,2573,716,304,,2.66,504856,38199,2845825.5,0,0,5277,0201002,201002,9,11,0,0,2445,367,443,,2.47,534066,41902,3121699.0,0,0.0,3595,0201,14,17,0,0,5691,3669,4461,,35.08,753928,74907,5580571.5,0,0.0,53895,9,9,0,0,4544,1558,2084,,2.13,599189,68397,5095576.5,0,0.0,15323,4,6,,12.88,0,0,2056,647,353,503896,48496,3612952.0,0,0.0,3039,9,21,,89.76,0,0,4452,2665,5202,488493,106918,7965391.0,0,0.0,24432,19,19,,75.21,0,0,7844,5097,4669,966700,104100,7755450.0,0,0.0,101644,24,28,0,0,5913,5929,6687,,113.06,418652,57904,4313848.0,0,0.0,143352,9,6,0,0,458,44,73,,0.54,510877,11053,823448.5,0,0.0,396,3,7,0,0,1523,325,33,,0.15,505629,29680,2211160.0,0,0.0,1216,5,0,0,0,2436,433,0,,0.87,505338,39802,2965249.0,0,0.0,2496,02,2014-12-23 16:54:43,2013-2014
0.0,0,0.0,0,21.21,574,0.0,0,0.0,1,0.0,0,156.64,563,10.67,365,93.15,56,0.0,0,0,0,170.84,97,45.85,505,2.18,5,0.48,2,388.81,157,23,23,,93.15,0,0,10943,10571,7418,264426,66514,4955293.0,0,0,247078,8,8,0,0,2969,484,470,,2.79,841427,51807,3859621.5,0,0,4147,0201003,201003,7,9,0,0,791,155,487,,1.31,865008,8631,643009.5,0,0.0,1171,0201,16,14,0,0,9849,6399,5886,,48.32,883927,123725,9217512.5,0,0.0,104356,8,7,0,0,6810,2100,3273,,4.77,873532,64246,4786327.0,0,0.0,18507,7,11,,61.09,0,0,4829,1006,1619,835937,93702,6980799.0,0,0.0,7510,9,23,,235.64,0,0,10540,7304,9654,737260,239078,17811311.0,0,0.0,71286,19,17,,108.31,0,0,11334,8882,6974,1028482,98996,7375202.0,0,0.0,171797,24,32,0,0,9832,10629,9153,,203.09,549738,60074,4475513.0,0,0.0,258449,10,12,0,0,14,123,118,,2.82,857629,70,5215.0,0,0.0,1289,11,17,0,0,0,172,81,,5.3,851450,0,0.0,0,0.0,1958,7,15,0,0,797,221,98,,2.66,846237,15470,1152515.0,0,0.0,1659,02,2014-12-23 16:54:44,2013-2014
0.0,0,0.0,0,29.14,809,0.0,0,0.0,0,0.0,0,18.06,90,4.74,126,42.61,30,0.0,0,0,0,95.03,103,55.38,426,0.0,0,8.63,10,329.57,128,21,24,,57.77,0,0,8303,7701,6512,155760,44268,3297966.0,0,0,168145,5,18,0,0,1401,796,39,,0.43,438555,12278,914711.0,0,0,4596,0201004,201004,7,9,0,0,771,433,745,,0.88,443860,5579,415635.5,0,0.0,3355,0201,17,14,0,0,8054,5598,5812,,39.38,591260,77784,5794908.0,0,0.0,97092,8,9,0,0,5559,2810,2684,,5.01,482660,19572,1458114.0,0,0.0,24386,6,9,,20.16,0,0,6082,2217,1105,437800,134036,9985682.0,0,0.0,14678,10,17,,107.22,0,0,7811,6513,7008,407250,152880,11389560.0,0,0.0,66782,18,17,,73.96,0,0,9061,7204,5898,632400,84574,6300763.0,0,0.0,134685,24,26,0,0,7442,7553,7175,,159.01,311760,43344,3229128.0,0,0.0,184190,7,15,0,0,110,49,41,,0.46,440125,2009,149670.5,0,0.0,343,7,7,0,0,29,207,47,,0.12,439605,42,3129.0,0,0.0,1590,5,7,0,0,0,394,12,,1.69,439105,0,0.0,0,0.0,2251,02,2014-12-23 16:54:45,2013-2014
0.0,0,0.0,0,20.36,604,0.0,0,0.0,0,0.0,0,37.56,177,20.13,109,51.47,36,0.0,0,0,0,144.6,125,37.24,355,0.59,9,21.57,29,607.19,153,32,24,,109.85,0,0,8554,9784,7922,196456,27426,2043237.0,0,0,319095,6,8,0,0,3364,538,354,,3.56,681315,56847,4235101.5,0,0,3374,0201005,201005,7,6,0,0,1644,148,350,,1.38,775711,29596,2204902.0,0,0.0,1153,0201,20,18,0,0,9708,5623,5529,,51.92,863664,102501,7636324.5,0,0.0,114189,9,8,0,0,6193,1480,2126,,2.51,815820,84651,6306499.5,0,0.0,13682,9,11,,46.68,0,0,7847,3211,1614,647580,228949,17056700.5,0,0.0,31485,12,24,,222.98,0,0,8859,7019,8200,577489,174468,12997866.0,0,0.0,89556,18,17,,98.43,0,0,10412,7789,6233,941400,145807,10862621.5,0,0.0,142386,30,31,0,0,10282,10079,8800,,235.76,407960,61502,4581899.0,0,0.0,306485,6,12,0,0,331,74,42,,0.62,749194,12866,958517.0,0,0.0,467,7,8,0,0,327,51,62,,1.15,729687,4991,371829.5,0,0.0,398,5,11,0,0,587,87,26,,0.6,706635,10689,796330.5,0,0.0,479,02,2014-12-23 16:54:47,2013-2014
0.0,0,0.0,0,38.04,1106,0.0,0,0.0,0,0.0,0,46.38,166,29.77,259,161.27,49,0.0,0,0,0,229.92,124,37.8,316,16.28,2,3.54,155,921.62,196,29,26,,171.39,0,0,10746,10434,7586,228565,54544,4063528.0,0,0,304971,6,10,0,0,3896,962,1100,,13.54,698433,51471,3834589.5,0,0,6388,0201006,201006,9,7,0,0,2316,835,818,,3.52,709968,16275,1212487.5,0,0.0,7982,0201,17,17,0,0,10176,7623,6278,,86.72,803868,50470,3760015.0,0,0.0,136729,9,7,0,0,6614,3401,3110,,4.6,745308,34965,2604892.5,0,0.0,31454,7,10,,66.08,0,0,8844,2655,1740,677675,189091,14087279.5,0,0.0,21120,12,23,,259.83,0,0,10376,8837,8595,581020,114016,8494192.0,0,0.0,109185,20,17,,132.48,0,0,12147,10172,6248,884748,70827,5276611.5,0,0.0,212169,25,31,0,0,10025,10846,8596,,331.82,454400,60130,4479685.0,0,0.0,271696,8,10,0,0,443,67,222,,4.82,699963,3563,265443.5,0,0.0,582,9,9,0,0,2,29,415,,2.98,699053,14,1043.0,0,0.0,265,5,7,0,0,726,182,337,,5.3,699053,11305,842222.5,0,0.0,983,02,2014-12-23 16:54:48,2013-2014
0.0,0,0.0,0,60.5,516,0.0,0,0.0,0,0.0,0,20.4,71,17.49,256,76.31,21,0.0,0,0,0,524.59,153,77.92,1008,12.77,6,5.25,6,1349.78,286,25,31,,281.68,0,0,12757,12289,9391,214159,54978,4095861.0,0,0,309013,6,7,0,0,4549,1224,650,,4.47,760404,54558,4064571.0,0,0,7904,0201007,201007,9,11,0,0,2770,990,1137,,5.91,808608,17703,1318873.5,0,0.0,9531,0201,15,14,0,0,13731,10969,7867,,101.51,989313,99596,7419902.0,0,0.0,174036,8,10,0,0,9157,3624,3698,,15.44,874170,78218,5827241.0,0,0.0,31769,8,10,,101.41,0,0,11136,6323,4382,746429,164927,12287061.5,0,0.0,55320,12,21,,334.24,0,0,13534,10704,10578,638935,164710,12270895.0,0,0.0,130571,17,17,,206.89,0,0,16166,11639,8865,1122078,150110,11183195.0,0,0.0,205623,24,26,0,0,12508,13221,10583,,392.03,431744,64302,4790499.0,0,0.0,330262,10,8,0,0,1510,514,134,,1.7,793430,11949,890200.5,0,0.0,5242,9,7,0,0,645,361,150,,8.19,782500,5684,423458.0,0,0.0,3502,6,9,0,0,1442,403,56,,4.08,771282,13265,988242.5,0,0.0,2746,02,2014-12-23 16:54:57,2013-2014
0.0,0,0.0,0,23.63,134,0.0,0,0.0,2,0.0,0,81.73,229,11.97,99,486.51,106,0.0,1,0,0,355.12,118,86.33,821,5.53,2,0.0,79,747.07,160,23,22,,188.01,0,0,11288,9787,9384,242804,49448,3683876.0,0,0,226656,6,10,0,0,8984,1039,1950,,9.58,736476,144207,10743421.5,0,0,7198,0201008,201008,8,9,0,0,452,193,400,,1.69,795555,12600,938700.0,0,0.0,1705,0201,17,17,0,0,10353,9636,7076,,107.24,956838,39690,2956905.0,0,0.0,167590,8,6,0,0,7054,4766,4421,,2.48,847190,22785,1697482.5,0,0.0,39698,9,13,,129.08,0,0,6341,5152,5235,703765,58030,4323235.0,0,0.0,48224,14,19,,295.85,0,0,11817,10478,9847,619056,84910,6325795.0,0,0.0,150671,19,16,,133.97,0,0,11053,9809,6549,1173145,42565,3171092.5,0,0.0,193521,27,25,0,0,13103,12278,10035,,339.16,455815,53438,3981131.0,0,0.0,334755,8,12,0,0,426,153,35,,0.19,774870,9884,736358.0,0,0.0,1235,7,7,0,0,803,73,197,,14.06,763018,12607,939221.5,0,0.0,543,6,4,0,0,1793,172,73,,1.85,751860,33411,2489119.5,0,0.0,1113,02,2014-12-23 16:54:58,2013-2014
0.0,0,0.0,0,10.7,81,0.0,0,0.0,1,0.0,0,53.37,181,6.86,99,165.28,73,0.0,0,0,0,90.06,59,49.62,359,0.0,1,0.58,98,222.25,80,20,21,,73.88,0,0,6847,5462,6937,130962,69244,5158678.0,0,0,114655,7,6,0,0,3650,984,928,,8.0,428899,39060,2909970.0,0,0,7387,0201009,201009,5,9,0,0,474,114,274,,0.52,438709,4389,326980.5,0,0.0,599,0201,15,13,0,0,6085,4039,3623,,36.72,488662,72653,5412648.5,0,0.0,61496,8,10,0,0,3033,1172,1566,,2.49,452038,21637,1611956.5,0,0.0,9772,8,10,,57.87,0,0,2332,287,4173,421057,40201,2994974.5,0,0.0,2389,9,19,,122.92,0,0,8014,5368,7500,358610,145082,10808609.0,0,0.0,52584,14,16,,67.74,0,0,7590,4243,4964,547862,128563,9577943.5,0,0.0,61132,25,21,0,0,8033,7629,5588,,109.12,249949,43932,3272934.0,0,0.0,194002,8,9,0,0,520,84,91,,0.77,431192,6419,478215.5,0,0.0,753,7,6,0,0,223,50,25,,0.11,429846,2331,173659.5,0,0.0,395,6,7,0,0,1503,270,10,,19.17,429548,17409,1296970.5,0,0.0,1694,02,2014-12-23 16:55:00,2013-2014
0.0,0,0.0,0,33.07,456,0.0,0,6.12,15,0.0,0,96.08,224,7.47,79,16.89,11,0.0,2,0,0,178.23,185,64.96,565,0.76,1,5.04,33,281.65,134,22,23,,71.74,0,0,11225,9797,8265,188888,95004,7077798.0,0,0,215918,6,6,0,0,2526,1079,378,,2.75,733084,34244,2551178.0,0,0,7522,0201010,201010,8,8,0,0,1657,744,570,,0.81,742407,17808,1326696.0,0,0.0,6258,0201,15,12,0,0,7890,3611,4259,,26.33,881958,98217,7317166.5,0,0.0,55108,7,8,0,0,4141,1319,2835,,4.62,785642,34818,2593941.0,0,0.0,9593,8,9,,43.34,0,0,6907,3855,3045,727153,128800,9595600.0,0,0.0,32827,12,20,,142.61,0,0,10284,8599,8693,600062,159068,11850566.0,0,0.0,111306,19,16,,69.15,0,0,10509,7412,6017,1032092,109143,8131153.5,0,0.0,145485,22,29,0,0,10248,10137,9074,,173.4,400475,81186,6048357.0,0,0.0,229735,8,9,0,0,495,223,38,,0.49,734330,7077,527236.5,0,0.0,1986,7,9,0,0,688,402,135,,1.64,733793,5908,440146.0,0,0.0,2993,8,8,0,0,773,614,87,,1.57,733487,8344,621628.0,0,0.0,5495,02,2014-12-23 16:55:01,2013-2014
0.0,0,0.0,0,28.63,100,0.0,0,0.0,1,0.0,0,97.4,351,57.26,214,377.01,107,0.0,0,0,0,104.82,76,65.67,549,1.23,3,8.17,16,273.86,103,34,30,,133.03,0,0,7647,8163,6716,111707,24570,1830465.0,0,0,282530,7,5,0,0,1183,266,147,,2.14,352720,17388,1295406.0,0,0,2060,0201011,201011,8,10,0,0,144,109,1559,,5.89,379550,1379,102735.5,0,0.0,927,0201,16,16,0,0,7511,5542,5018,,51.5,442902,67865,5055942.5,0,0.0,93864,9,10,0,0,6179,2556,2878,,11.27,398566,42217,3145166.5,0,0.0,23410,7,7,,27.49,0,0,3509,1201,609,345418,77014,5737543.0,0,0.0,9421,11,24,,200.75,0,0,7189,5782,7022,312989,144088,10734556.0,0,0.0,67872,21,20,,110.93,0,0,8488,7017,5555,517594,64721,4821714.5,0,0.0,151971,31,33,0,0,7225,8570,7329,,263.67,218202,29302,2182999.0,0,0.0,269016,8,8,0,0,33,130,152,,4.12,368190,238,17731.0,0,0.0,1123,7,10,0,0,45,83,59,,0.71,361318,1358,101171.0,0,0.0,637,8,5,0,0,81,112,27,,0.17,356644,1806,134547.0,0,0.0,992,02,2014-12-23 16:55:11,2013-2014
0.0,0,0.0,0,34.91,176,0.0,0,0.3,1,0.0,0,61.82,221,4.77,333,20.9,22,0.0,0,0,0,209.39,106,58.74,612,13.09,6,24.91,120,212.81,67,23,23,,68.51,0,0,7184,6410,4264,106973,49420,3681790.0,0,0,152130,9,4,0,0,4687,516,493,,2.13,335450,113680,8469160.0,0,0,4851,0201012,201012,7,12,0,0,3799,204,1380,,5.09,361417,87192,6495804.0,0,0.0,1503,0201,14,15,0,0,6821,4334,3864,,26.92,370944,85365,6359692.5,0,0.0,64214,8,9,0,0,4889,1678,2014,,8.59,366054,67074,4997013.0,0,0.0,13625,8,5,,18.58,0,0,6611,1787,840,323721,164997,12292276.5,0,0.0,14758,8,18,,97.93,0,0,5930,4572,5196,307554,88088,6562556.0,0,0.0,39519,17,17,,77.15,0,0,7448,5448,4819,461272,90066,6709917.0,0,0.0,95107,22,25,0,0,7214,6077,5226,,118.88,209152,64778,4825961.0,0,0.0,135692,8,5,0,0,2635,35,159,,2.32,356119,57155,4258047.5,0,0.0,301,19,8,0,0,2856,132,531,,2.48,350188,76279,5682785.5,0,0.0,2514,29,3,0,0,3155,103,12,,0.32,343651,96838,7214431.0,0,0.0,3058,02,2014-12-23 16:55:21,2013-2014
0.0,0,0.0,0,80.42,639,0.0,0,0.0,0,0.0,0,0.3,13,442.89,4337,45.71,53,0.0,0,0,0,416.89,264,81.52,1150,8.5,2,1074.2,3869,20.89,15,27,30,,159.48,0,0,2834,10485,8260,287078,14896,1109752.0,0,0,292281,8,8,0,0,2748,1839,3463,,18.16,850416,25088,1869056.0,0,0,15555,0201013,201013,9,13,0,0,3937,849,2876,,28.54,1102178,43540,3243730.0,0,0.0,8224,0201,19,18,0,0,11955,8022,6018,,117.29,1421530,119539,8905655.5,0,0.0,154263,11,13,0,0,6618,2874,4892,,44.56,1232171,63371,4721139.5,0,0.0,34348,12,13,,75.2,0,0,3187,2840,2352,772280,35980,2680510.0,0,0.0,34187,13,28,,372.88,0,0,2027,6780,9479,678600,30310,2258095.0,0,0.0,94121,21,16,,141.48,0,0,12667,9188,5242,1626756,202279,15069785.5,0,0.0,196518,27,38,0,0,2045,10794,9864,,428.67,496528,8162,608069.0,0,0.0,300856,6,11,0,0,0,192,1485,,30.18,972754,0,0.0,0,0.0,1329,7,9,0,0,0,81,281,,20.71,920830,0,0.0,0,0.0,582,7,14,0,0,331,1889,906,,16.66,868850,2674,199213.0,0,0.0,13380,02,2014-12-23 16:55:31,2013-2014
0.0,0,0.0,0,30.06,219,0.0,0,0.0,1,0.0,0,4.77,30,191.22,929,106.73,33,0.0,0,0,0,213.28,184,60.71,824,10.03,4,125.37,134,248.21,97,25,30,,142.14,0,0,7778,6663,6103,155336,72296,5386052.0,0,0,170691,10,9,0,0,2209,1164,417,,4.04,410380,19880,1481060.0,0,0,11750,0201014,201014,8,7,0,0,1366,281,370,,8.95,419434,15904,1184848.0,0,0.0,2341,0201,17,17,0,0,6878,4146,4749,,64.12,511251,85281,6353434.5,0,0.0,73307,9,10,0,0,4516,1554,2605,,10.34,448035,43540,3243730.0,0,0.0,14765,10,7,,30.88,0,0,3311,1780,727,407051,40908,3047646.0,0,0.0,18657,10,22,,189.53,0,0,4994,5378,6205,386152,85008,6333096.0,0,0.0,54847,20,19,,116.46,0,0,8426,5419,4354,593786,133949,9979200.5,0,0.0,113445,26,35,0,0,6489,6939,6402,,265.86,290927,64848,4831176.0,0,0.0,184546,7,6,0,0,0,62,160,,2.41,413292,0,0.0,0,0.0,468,6,4,0,0,7,82,149,,2.73,412283,133,9908.5,0,0.0,497,8,10,0,0,55,421,134,,2.7,411339,182,13559.0,0,0.0,3498,02,2014-12-23 16:55:42,2013-2014
0.0,0,0.0,0,43.57,260,0.0,0,4.28,22,0.0,0,132.57,289,256.98,1324,231.0,111,0.0,0,0,0,199.91,237,90.37,1140,6.69,4,219.04,354,195.8,107,26,28,,204.16,0,0,11628,10362,8952,213599,67060,4995970.0,0,0,276006,6,8,0,0,8870,1456,976,,5.82,509905,167804,12501398.0,0,0,9805,0201015,201015,9,14,0,0,6651,470,536,,8.77,541409,169015,12591617.5,0,0.0,4509,0201,16,15,0,0,11088,7662,6764,,93.55,658688,112336,8369032.0,0,0.0,124482,9,9,0,0,9364,2908,3572,,10.16,578745,194670,14502915.0,0,0.0,27121,9,9,,30.63,0,0,9466,2390,875,500282,196357,14628596.5,0,0.0,22147,9,17,,258.86,0,0,9115,7291,8294,468594,145180,10815910.0,0,0.0,71186,20,17,,165.62,0,0,12460,10182,7915,790990,102357,7625596.5,0,0.0,207033,21,32,0,0,10623,10504,9185,,355.21,374161,89866,6695017.0,0,0.0,221518,7,10,0,0,3797,192,367,,9.26,530970,92862,6918219.0,0,0.0,1363,7,13,0,0,4913,247,172,,4.96,524263,109865,8184942.5,0,0.0,1920,7,10,0,0,3904,613,222,,4.3,517397,84420,6289290.0,0,0.0,4641,02,2014-12-23 16:55:52,2013-2014
0.0,0,0.0,0,27.81,199,0.0,0,0.0,0,1.13,1,3.56,18,80.12,604,148.43,80,0.0,0,0,0,239.64,135,33.48,263,10.77,5,185.01,285,68.24,92,18,26,,104.69,0,0,5685,4643,4166,128560,82012,6109894.0,0,0,86939,7,8,0,0,3045,930,379,,3.17,368104,50050,3728725.0,0,0,7005,0201016,201016,13,8,0,0,3814,247,537,,2.26,407115,82159,6120845.5,0,0.0,3276,0201,17,13,0,0,6715,3915,3508,,33.62,482038,92337,6879106.5,0,0.0,69215,7,8,0,0,5022,1463,2175,,3.99,432022,100758,7506471.0,0,0.0,11288,8,10,,41.0,0,0,4648,1929,1745,346704,116375,8669937.5,0,0.0,16935,12,23,,140.04,0,0,6164,4077,4727,298041,129150,9621675.0,0,0.0,49357,21,15,,64.34,0,0,6635,4651,3457,566594,77694,5788203.0,0,0.0,101349,22,27,0,0,5646,4583,4915,,146.35,223618,82656,6157872.0,0,0.0,103441,4,8,0,0,1659,44,148,,3.83,396292,38409,2861470.5,0,0.0,195,5,14,0,0,1769,68,245,,1.07,388601,41769,3111790.5,0,0.0,399,7,7,0,0,1902,439,13,,0.62,380298,45941,3422604.5,0,0.0,3511,02,2014-12-23 16:56:01,2013-2014
0.0,0,0.0,0,19.34,87,0.0,0,1.4,3,0.0,0,61.3,178,7.23,96,213.34,63,0.0,0,0,0,92.21,57,29.12,199,0.09,2,4.11,12,180.65,53,32,31,,105.87,0,0,5850,5583,4888,130806,15848,1180676.0,0,0,180206,4,4,0,0,2297,386,215,,1.04,372892,27587,2055231.5,0,0,1586,0201017,201017,7,9,0,0,2333,176,1016,,3.59,392482,27349,2037500.5,0,0.0,1374,0201,14,12,0,0,5242,3290,3780,,18.64,472257,55587,4141231.5,0,0.0,47928,7,7,0,0,4147,1043,1703,,3.57,418759,67312,5014744.0,0,0.0,8139,5,7,,11.9,0,0,4076,854,464,364542,76580,5705210.0,0,0.0,4724,9,20,,126.22,0,0,5537,4593,4765,341569,117208,8731996.0,0,0.0,44593,18,17,,81.19,0,0,5914,4641,4561,545015,56548,4212826.0,0,0.0,87210,29,33,0,0,6024,5772,5146,,165.38,274496,22176,1652112.0,0,0.0,170205,9,4,0,0,114,46,34,,0.87,381784,1260,93870.0,0,0.0,425,7,6,0,0,3,64,25,,0.21,378454,0,0.0,0,0.0,454,6,4,0,0,110,626,14,,0.13,375692,994,74053.0,0,0.0,3949,02,2014-12-23 16:56:11,2013-2014
